id,tag
218586,"IN"
218587,"JJ"
218588,"NN"
218589,"RB"
218590,"IN"
218591,"WP"
218592,"PRP"
218593,"VBP"
218594,"VBN"
218595,"``"
218596,"NN"
218597,"NNS"
218598,","
218599,"''"
218600,"IN"
218601,"DT"
218602,"NN"
218603,"VBZ"
218604,"VBN"
218605,"VBN"
218606,"IN"
218607,"NN"
218608,"NN"
218609,"IN"
218610,"JJ"
218611,"NNS"
218612,"."
218613,"NNS"
218614,"VBD"
218615,"RB"
218616,"NN"
218617,"RB"
218618,"IN"
218619,"PRP$"
218620,"NNS"
218621,"IN"
218622,"IN"
218623,"DT"
218624,"NN"
218625,","
218626,"CC"
218627,"NNS"
218628,"NNS"
218629,"TO"
218630,"DT"
218631,"NN"
218632,"VBD"
218633,"PRP"
218634,"VBD"
218635,"VBN"
218636,"TO"
218637,"VB"
218638,"VB"
218639,"DT"
218640,"NN"
218641,"MD"
218642,"VB"
218643,"DT"
218644,"VBZ"
218645,"TO"
218646,"VB"
218647,"PRP$"
218648,"NN"
218649,"IN"
218650,"DT"
218651,"NN"
218652,","
218653,"VB"
218654,"JJ"
218655,"NN"
218656,"NNS"
218657,"VBN"
218658,"."
218659,"DT"
218660,"JJ"
218661,"NN"
218662,"VBD"
218663,"NNP"
218664,","
218665,"RB"
218666,","
218667,"WDT"
218668,"EX"
218669,"VBD"
218670,"DT"
218671,"NN"
218672,"TO"
218673,"VB"
218674,"VB"
218675,"DT"
218676,"NN"
218677,"MD"
218678,"VB"
218679,"VBN"
218680,"IN"
218681,"NN"
218682,"IN"
218683,"NNP"
218684,"."
218685,"O"
218686,"NNP"
218687,"NNP"
218688,"NNP"
218689,"NNP"
218690,","
218691,"DT"
218692,"NN"
218693,"IN"
218694,"NNP"
218695,"NNP"
218696,","
218697,"VBD"
218698,"PRP"
218699,"VBD"
218700,"TO"
218701,"VB"
218702,"IN"
218703,"NNS"
218704,"NNP"
218705,"."
218706,"NNS"
218707,"IN"
218708,"NN"
218709,","
218710,"NNP"
218711,","
218712,"TO"
218713,"VB"
218714,"DT"
218715,"JJ"
218716,"NN"
218717,"IN"
218718,"JJ"
218719,"NNS"
218720,"IN"
218721,"DT"
218722,"NNP"
218723,"NNP"
218724,"NNP"
218725,"."
218726,"DT"
218727,"NNP"
218728,"NNP"
218729,"VBZ"
218730,"VBN"
218731,"TO"
218732,"VB"
218733,"NNS"
218734,"JJ"
218735,"JJ"
218736,"JJ"
218737,"NNS"
218738,","
218739,"IN"
218740,"DT"
218741,"JJ"
218742,"NN"
218743,"IN"
218744,"$"
218745,"CD"
218746,"CD"
218747,"TO"
218748,"$"
218749,"CD"
218750,"CD"
218751,","
218752,"IN"
218753,"NNP"
218754,"CC"
218755,"NNS"
218756,"."
218757,"DT"
218758,"NN"
218759,"MD"
218760,"VB"
218761,"DT"
218762,"NNS"
218763,","
218764,"VBN"
218765,"IN"
218766,"DT"
218767,"NNP"
218768,"NNP"
218769,"NNP"
218770,"NNP"
218771,"IN"
218772,"NNP"
218773,"NNP"
218774,"NNP"
218775,","
218776,"WDT"
218777,"DT"
218778,"NNP"
218779,"NN"
218780,"VBZ"
218781,"TO"
218782,"CD"
218783,"CD"
218784,"NNP"
218785,"."
218786,"NNS"
218787,"VBD"
218788,"DT"
218789,"NNP"
218790,"NNS"
218791,"MD"
218792,"RB"
218793,"VB"
218794,"DT"
218795,"NN"
218796,"NN"
218797,"NNS"
218798,"VBP"
218799,"TO"
218800,"VB"
218801,"PRP$"
218802,"JJ"
218803,"NNS"
218804,"NN"
218805,"IN"
218806,"DT"
218807,"NNP"
218808,"NNP"
218809,"NNP"
218810,"NN"
218811,"IN"
218812,"NNP"
218813,"NNP"
218814,"."
218815,"IN"
218816,"DT"
218817,"NN"
218818,"IN"
218819,"NNS"
218820,","
218821,"NNS"
218822,"MD"
218823,"VB"
218824,"VB"
218825,"TO"
218826,"VB"
218827,"DT"
218828,"NN"
218829,"NNS"
218830,"CD"
218831,"NNS"
218832,"CC"
218833,"MD"
218834,"VB"
218835,"JJ"
218836,"NNS"
218837,"."
218838,"NNS"
218839,"MD"
218840,"VB"
218841,"VB"
218842,"NNS"
218843,"CC"
218844,"JJ"
218845,"NN"
218846,"NNS"
218847,"IN"
218848,"DT"
218849,"NNS"
218850,"NN"
218851,"IN"
218852,"PRP$"
218853,"NN"
218854,","
218855,"NNP"
218856,","
218857,"NN"
218858,"MD"
218859,"DT"
218860,"NNP"
218861,"NNP"
218862,"IN"
218863,"DT"
218864,"NNS"
218865,"."
218866,"DT"
218867,"JJ"
218868,"NN"
218869,"IN"
218870,"NNP"
218871,","
218872,"NNP"
218873,","
218874,"VBD"
218875,"PRP"
218876,"VBD"
218877,"RB"
218878,"VB"
218879,"IN"
218880,"WDT"
218881,"JJ"
218882,"NNS"
218883,"MD"
218884,"VB"
218885,"VB"
218886,"IN"
218887,"DT"
218888,"NNP"
218889,"NNP"
218890,"NNP"
218891,"."
218892,"O"
218893,"RB"
218894,"JJ"
218895,"NNS"
218896,"VBD"
218897,"PRP$"
218898,"NNS"
218899,"NN"
218900,"IN"
218901,"DT"
218902,"NN"
218903,"NN"
218904,"IN"
218905,"DT"
218906,"RB"
218907,"VBG"
218908,"NN"
218909,"IN"
218910,"JJ"
218911,"NNS"
218912,"VBD"
218913,"IN"
218914,"NNS"
218915,"NNS"
218916,"VBD"
218917,"IN"
218918,"NN"
218919,"IN"
218920,"DT"
218921,"NN"
218922,"."
218923,"CC"
218924,"DT"
218925,"JJ"
218926,"NNS"
218927,"RB"
218928,"IN"
218929,"DT"
218930,"JJ"
218931,"NN"
218932,"IN"
218933,"NNP"
218934,"NNP"
218935,"NNP"
218936,"NNP"
218937,"NNP"
218938,"NNP"
218939,"CC"
218940,"NNP"
218941,"DT"
218942,"NN"
218943,"POS"
218944,"NN"
218945,"TO"
218946,"VB"
218947,"PRP$"
218948,"NNS"
218949,"."
218950,"DT"
218951,"NNS"
218952,"NNP"
218953,"NNP"
218954,"NNP"
218955,"NN"
218956,"IN"
218957,"DT"
218958,"NN"
218959,","
218960,"WDT"
218961,"VBD"
218962,"NN"
218963,"NNP"
218964,","
218965,"IN"
218966,"DT"
218967,"NN"
218968,"IN"
218969,"NN"
218970,"IN"
218971,"NNP"
218972,"NNS"
218973,"TO"
218974,"VB"
218975,"TO"
218976,"VB"
218977,"DT"
218978,"NN"
218979,"."
218980,"NN"
218981,"NNS"
218982,"VBD"
218983,"VBN"
218984,"IN"
218985,"NNS"
218986,"IN"
218987,"NNS"
218988,"TO"
218989,"JJ"
218990,"NNS"
218991,"IN"
218992,"NN"
218993,"IN"
218994,"DT"
218995,"JJ"
218996,"NN"
218997,"DT"
218998,"JJ"
218999,"NN"
219000,"VBD"
219001,"DT"
219002,"NNP"
219003,"."
219004,"DT"
219005,"NN"
219006,"IN"
219007,"NNP"
219008,"NNP"
219009,","
219010,"VBD"
219011,"RB"
219012,","
219013,"JJ"
219014,"NNS"
219015,"CC"
219016,"JJ"
219017,"NNS"
219018,"NN"
219019,"NNS"
219020,"TO"
219021,"DT"
219022,"NNP"
219023,"IN"
219024,"NNP"
219025,"MD"
219026,"VB"
219027,"DT"
219028,"JJR"
219029,"JJ"
219030,"NN"
219031,"TO"
219032,"DT"
219033,"NN"
219034,"CC"
219035,"DT"
219036,"JJ"
219037,"NN"
219038,"."
219039,"NNP"
219040,"NNP"
219041,"VBD"
219042,"IN"
219043,"PRP"
219044,"VBP"
219045,"RB"
219046,"VBN"
219047,"IN"
219048,"IN"
219049,"DT"
219050,"NN"
219051,"NN"
219052,"NN"
219053,"PRP"
219054,"VBP"
219055,"VBN"
219056,"TO"
219057,"VB"
219058,"IN"
219059,"NNS"
219060,"PRP$"
219061,"NN"
219062,"CC"
219063,"NN"
219064,"IN"
219065,"JJ"
219066,"NNS"
219067,"."
219068,"O"
219069,"DT"
219070,"NN"
219071,"IN"
219072,"$"
219073,"CD"
219074,"CD"
219075,"IN"
219076,"NNP"
219077,"NN"
219078,"NNS"
219079,","
219080,"NNS"
219081,"IN"
219082,"DT"
219083,"NN"
219084,"IN"
219085,"NN"
219086,"CC"
219087,"JJ"
219088,"NN"
219089,"VB"
219090,"DT"
219091,"NN"
219092,","
219093,"NNP"
219094,"NNP"
219095,"NNP"
219096,"."
219097,"JJ"
219098,"NN"
219099,"TO"
219100,"DT"
219101,"NN"
219102,"IN"
219103,"NNS"
219104,"NN"
219105,"TO"
219106,"VB"
219107,"NNS"
219108,","
219109,"RB"
219110,"TO"
219111,"VB"
219112,"JJ"
219113,"NN"
219114,"IN"
219115,"JJ"
219116,"NNS"
219117,"."
219118,"NNP"
219119,","
219120,"PRP"
219121,"VBD"
219122,"JJ"
219123,"NNS"
219124,"RB"
219125,"RB"
219126,"NN"
219127,"NNS"
219128,"IN"
219129,"PRP$"
219130,"NN"
219131,"NN"
219132,"IN"
219133,"VBG"
219134,"JJ"
219135,"TO"
219136,"VB"
219137,"RB"
219138,"JJ"
219139,"JJ"
219140,"NNS"
219141,"."
219142,"``"
219143,"DT"
219144,"JJ"
219145,"NN"
219146,"NN"
219147,"VBZ"
219148,"IN"
219149,"DT"
219150,"NN"
219151,"IN"
219152,"NNP"
219153,"RB"
219154,":"
219155,"EX"
219156,"VBP"
219157,"DT"
219158,"NNS"
219159,","
219160,"RB"
219161,"NNS"
219162,","
219163,"''"
219164,"VBZ"
219165,"NNP"
219166,"NNP"
219167,"NNP"
219168,"NNP"
219169,"NNP"
219170,","
219171,"WP"
219172,"NNP"
219173,"NNP"
219174,"$"
219175,"CD"
219176,"CD"
219177,"CC"
219178,"WP"
219179,"RB"
219180,"VBD"
219181,"TO"
219182,"VB"
219183,"VB"
219184,"NNS"
219185,"IN"
219186,"DT"
219187,"JJ"
219188,"NN"
219189,"."
219190,"DT"
219191,"NN"
219192,"VBZ"
219193,"``"
219194,"RB"
219195,"IN"
219196,"IN"
219197,","
219198,"''"
219199,"PRP"
219200,"VBZ"
219201,"."
219202,"NNP"
219203,"POS"
219204,"NN"
219205,"NN"
219206,"IN"
219207,"DT"
219208,"NN"
219209,"NN"
219210,"IN"
219211,"NNS"
219212,"IN"
219213,"VBG"
219214,"DT"
219215,"NNP"
219216,"VBD"
219217,"RB"
219218,"IN"
219219,"DT"
219220,"NNP"
219221,"NNP"
219222,"NNP"
219223,"NNP"
219224,"IN"
219225,"DT"
219226,"NNP"
219227,"NNP"
219228,","
219229,"CD"
219230,","
219231,"NNP"
219232,"."
219233,"NNS"
219234,","
219235,"PRP"
219236,"RB"
219237,"VBN"
219238,"VBG"
219239,"DT"
219240,"NN"
219241,"POS"
219242,"NN"
219243,"NN"
219244,"IN"
219245,"DT"
219246,"NNP"
219247,"NN"
219248,"NN"
219249,"NN"
219250,"IN"
219251,"NNS"
219252,"NN"
219253,"TO"
219254,"VB"
219255,"NN"
219256,"IN"
219257,"DT"
219258,"NN"
219259,"NNS"
219260,"PRP"
219261,"MD"
219262,"VB"
219263,"."
219264,"CC"
219265,"``"
219266,"DT"
219267,"NN"
219268,"RB"
219269,"DT"
219270,"''"
219271,"DT"
219272,"JJ"
219273,"NN"
219274,"VBD"
219275,"IN"
219276,"NNS"
219277,"VBD"
219278,"IN"
219279,"NNS"
219280,"IN"
219281,"NN"
219282,"NNS"
219283,"NN"
219284,"``"
219285,"DT"
219286,"JJ"
219287,"NN"
219288,","
219289,"''"
219290,"VBZ"
219291,"NNP"
219292,"NNP"
219293,","
219294,"DT"
219295,"NN"
219296,"IN"
219297,"NNP"
219298,"NNP"
219299,"NNP"
219300,"NNP"
219301,"NNP"
219302,"."
219303,"IN"
219304,"NN"
219305,","
219306,"DT"
219307,"NN"
219308,"IN"
219309,"NNP"
219310,"NNP"
219311,"POS"
219312,"$"
219313,"CD"
219314,"CD"
219315,"IN"
219316,"CD"
219317,"CD"
219318,"NN"
219319,"NNS"
219320,"JJ"
219321,"NNS"
219322,":"
219323,"NNS"
219324,"VBD"
219325,"IN"
219326,"CD"
219327,"NNS"
219328,"RB"
219329,"IN"
219330,"NNP"
219331,","
219332,"NNP"
219333,"CC"
219334,"NNP"
219335,":"
219336,"CD"
219337,"CD"
219338,"NN"
219339,"TO"
219340,"VB"
219341,"CD"
219342,"NNS"
219343,"IN"
219344,"DT"
219345,"NN"
219346,"."
219347,"CC"
219348,"RB"
219349,"RB"
219350,"RB"
219351,"MD"
219352,"VB"
219353,"DT"
219354,"NN"
219355,"IN"
219356,"DT"
219357,"NNS"
219358,"IN"
219359,"NNS"
219360,","
219361,"DT"
219362,"NN"
219363,"IN"
219364,"DT"
219365,"JJ"
219366,"NN"
219367,"IN"
219368,"JJ"
219369,"NNS"
219370,"VBD"
219371,"WDT"
219372,"VBZ"
219373,"VBN"
219374,"IN"
219375,"NN"
219376,"."
219377,"NNP"
219378,"NNS"
219379,"VBD"
219380,"TO"
219381,"VB"
219382,"."
219383,"NN"
219384,"NNS"
219385,","
219386,"WDT"
219387,"VBN"
219388,"IN"
219389,"JJR"
219390,"IN"
219391,"$"
219392,"CD"
219393,"CD"
219394,"IN"
219395,"DT"
219396,"NNS"
219397,"IN"
219398,"DT"
219399,"NN"
219400,","
219401,"VBP"
219402,"VBN"
219403,"VBG"
219404,"IN"
219405,"NNS"
219406,"IN"
219407,"NN"
219408,"IN"
219409,"NN"
219410,"NN"
219411,"NNS"
219412,"DT"
219413,"NNS"
219414,"IN"
219415,"NNP"
219416,"JJ"
219417,"NNS"
219418,"."
219419,"DT"
219420,"NN"
219421,"NN"
219422,"VBD"
219423,"PRP$"
219424,"NN"
219425,"NNS"
219426,"JJ"
219427,"NN"
219428,"IN"
219429,"NNP"
219430,"NNP"
219431,","
219432,"WDT"
219433,"DT"
219434,"PRP$"
219435,"NNP"
219436,"NNP"
219437,"NNS"
219438,"IN"
219439,"JJ"
219440,"NN"
219441,"."
219442,"RB"
219443,"VBP"
219444,"DT"
219445,"NN"
219446,"NN"
219447,"IN"
219448,"NNP"
219449,"PRP"
219450,"TO"
219451,"VB"
219452,"VBN"
219453,"IN"
219454,"DT"
219455,"NN"
219456,"NNS"
219457,"CC"
219458,"TO"
219459,"VB"
219460,"PRP$"
219461,"NN"
219462,"NNS"
219463,"RB"
219464,"VBP"
219465,"RP"
219466,"IN"
219467,"NN"
219468,"."
219469,"NNP"
219470,","
219471,"NNP"
219472,"IN"
219473,"NNS"
219474,","
219475,"NNP"
219476,"NNP"
219477,"NNP"
219478,","
219479,"NNS"
219480,"NNS"
219481,"CC"
219482,"NNP"
219483,"NNP"
219484,","
219485,"IN"
219486,"VBP"
219487,"VBN"
219488,"IN"
219489,"IN"
219490,"VBG"
219491,"$"
219492,"CD"
219493,"CD"
219494,"IN"
219495,"CD"
219496,"JJ"
219497,"NN"
219498,"NNS"
219499,"TO"
219500,"VB"
219501,"PRP$"
219502,"RB"
219503,"CD"
219504,"NNS"
219505,"CC"
219506,"NNP"
219507,"NNP"
219508,","
219509,"MD"
219510,"VB"
219511,"VB"
219512,"DT"
219513,"NN"
219514,"."
219515,"``"
219516,"DT"
219517,"NN"
219518,"VBZ"
219519,"VBN"
219520,"NNS"
219521,","
219522,"''"
219523,"VBZ"
219524,"NNP"
219525,"NNP"
219526,","
219527,"DT"
219528,"NN"
219529,"IN"
219530,"DT"
219531,"NN"
219532,"NN"
219533,"IN"
219534,"NN"
219535,"NNS"
219536,"."
219537,"``"
219538,"PRP"
219539,"VBP"
219540,"DT"
219541,"VBP"
219542,"DT"
219543,"NN"
219544,"CC"
219545,"PRP"
219546,"VBP"
219547,"RB"
219548,"."
219549,"''"
219550,"IN"
219551,"NNP"
219552,"POS"
219553,"NN"
219554,","
219555,"VBZ"
219556,"NNP"
219557,"NNP"
219558,"NNP"
219559,","
219560,"DT"
219561,"NN"
219562,"IN"
219563,"NN"
219564,"NNS"
219565,"IN"
219566,"NNP"
219567,"NNP"
219568,"NNP"
219569,","
219570,"``"
219571,"RB"
219572,"IN"
219573,"DT"
219574,"$"
219575,"CD"
219576,"CD"
219577,"RB"
219578,"PRP"
219579,"MD"
219580,"VB"
219581,"VBN"
219582,","
219583,"NN"
219584,"IN"
219585,"DT"
219586,"NNS"
219587,"."
219588,"''"
219589,"IN"
219590,"NNP"
219591,","
219592,"NNP"
219593,"NNP"
219594,"RB"
219595,"DT"
219596,"$"
219597,"CD"
219598,"CD"
219599,"NN"
219600,"NN"
219601,"IN"
219602,"NNP"
219603,"NN"
219604,"NNS"
219605,"IN"
219606,"JJ"
219607,"NNS"
219608,"VBD"
219609,"``"
219610,"RB"
219611,"VBN"
219612,"."
219613,"''"
219614,"DT"
219615,"NNP"
219616,"``"
219617,"NN"
219618,"NNS"
219619,"IN"
219620,"PRP"
219621,"VBP"
219622,"RB"
219623,"RB"
219624,"''"
219625,"IN"
219626,"JJ"
219627,"NNS"
219628,","
219629,"IN"
219630,"NN"
219631,","
219632,"TO"
219633,"VB"
219634,"DT"
219635,"IN"
219636,"PRP$"
219637,"NN"
219638,"NN"
219639,"NN"
219640,"TO"
219641,"VB"
219642,"RP"
219643,"NN"
219644,"IN"
219645,"JJ"
219646,"NNS"
219647,","
219648,"VBZ"
219649,"JJ"
219650,"NNS"
219651,","
219652,"JJ"
219653,"NN"
219654,"NN"
219655,"IN"
219656,"NNP"
219657,","
219658,"NNP"
219659,"CC"
219660,"NNS"
219661,","
219662,"DT"
219663,"NN"
219664,"NN"
219665,"IN"
219666,"NNP"
219667,"VBD"
219668,"NNS"
219669,"."
219670,"NNS"
219671,","
219672,"DT"
219673,"NNP"
219674,"POS"
219675,"NN"
219676,"WDT"
219677,"VBZ"
219678,"DT"
219679,"JJ"
219680,"NNS"
219681,"NN"
219682,"IN"
219683,"JJ"
219684,"NNS"
219685,"JJ"
219686,"NNS"
219687,"VBN"
219688,"IN"
219689,"DT"
219690,"JJ"
219691,"JJ"
219692,"NN"
219693,"NNP"
219694,"."
219695,"IN"
219696,"DT"
219697,"JJ"
219698,"NN"
219699,","
219700,"DT"
219701,"JJ"
219702,"NN"
219703,"NNP"
219704,"NN"
219705,"NN"
219706,"RBR"
219707,"IN"
219708,"CD"
219709,"CD"
219710,"NNS"
219711,","
219712,"CC"
219713,"IN"
219714,"$"
219715,"CD"
219716,"IN"
219717,"DT"
219718,"$"
219719,"CD"
219720,"NN"
219721,"NN"
219722,","
219723,"TO"
219724,"JJ"
219725,"NNS"
219726,","
219727,"PRP$"
219728,"NN"
219729,"NN"
219730,"IN"
219731,"DT"
219732,"NN"
219733,"."
219734,"DT"
219735,"NN"
219736,"POS"
219737,"NN"
219738,"VBD"
219739,"TO"
219740,"VB"
219741,"NN"
219742,","
219743,"DT"
219744,"NN"
219745,"IN"
219746,"NNP"
219747,"NNP"
219748,","
219749,"CD"
219750,","
219751,"VBG"
219752,"TO"
219753,"VB"
219754,"NNP"
219755,"NNP"
219756,"NNP"
219757,"NNP"
219758,"."
219759,"DT"
219760,"NN"
219761,"IN"
219762,"JJ"
219763,"NNP"
219764,"NNS"
219765,","
219766,"VBD"
219767,"DT"
219768,"NN"
219769,"IN"
219770,"DT"
219771,"NNS"
219772,","
219773,"VBN"
219774,"IN"
219775,"NNP"
219776,"NN"
219777,"NN"
219778,"TO"
219779,"VB"
219780,"NN"
219781,","
219782,"DT"
219783,"JJS"
219784,"NN"
219785,"NNS"
219786,"IN"
219787,"NNP"
219788,"."
219789,"DT"
219790,"JJ"
219791,"NN"
219792,"IN"
219793,"NN"
219794,"NN"
219795,"NN"
219796,"NNS"
219797,"VBD"
219798,"DT"
219799,"NN"
219800,"NN"
219801,"IN"
219802,"DT"
219803,"NNP"
219804,"NNP"
219805,"NNP"
219806,"NNP"
219807,"."
219808,"``"
219809,"VB"
219810,"PRP"
219811,"VBP"
219812,"VBN"
219813,"IN"
219814,"CD"
219815,"NN"
219816,","
219817,"PRP"
219818,"VBP"
219819,"RB"
219820,"TO"
219821,"VB"
219822,"IN"
219823,"DT"
219824,"JJ"
219825,","
219826,"''"
219827,"VBD"
219828,"NNP"
219829,"NNP"
219830,","
219831,"NN"
219832,"NN"
219833,"VBD"
219834,"IN"
219835,"NNP"
219836,"NNP"
219837,"NNP"
219838,"NNP"
219839,"."
219840,"NNP"
219841,","
219842,"DT"
219843,"NNS"
219844,"IN"
219845,"DT"
219846,"JJ"
219847,"NN"
219848,"MD"
219849,"VB"
219850,"DT"
219851,"NNP"
219852,"NNP"
219853,"TO"
219854,"VB"
219855,"NN"
219856,"IN"
219857,"DT"
219858,"NNS"
219859,"IN"
219860,"."
219861,"``"
219862,"DT"
219863,"VBG"
219864,"DT"
219865,"JJ"
219866,"NN"
219867,"IN"
219868,"DT"
219869,"NN"
219870,"NN"
219871,"VBD"
219872,","
219873,"''"
219874,"VBZ"
219875,"NNP"
219876,"NNP"
219877,","
219878,"NN"
219879,"IN"
219880,"NN"
219881,"NN"
219882,"NN"
219883,"IN"
219884,"NNP"
219885,"NNP"
219886,"NNP"
219887,"NNP"
219888,","
219889,"NNP"
219890,"NNP"
219891,"."
219892,"DT"
219893,"JJ"
219894,"NN"
219895,"MD"
219896,"VB"
219897,"DT"
219898,"NN"
219899,"IN"
219900,"JJ"
219901,"NNS"
219902,"RB"
219903,"RB"
219904,"IN"
219905,"JJ"
219906,"NNS"
219907,"."
219908,"NNP"
219909,"NNP"
219910,","
219911,"DT"
219912,"NN"
219913,"CC"
219914,"NN"
219915,"NN"
219916,"IN"
219917,"NNP"
219918,","
219919,"NNP"
219920,"CC"
219921,"NNP"
219922,","
219923,"WDT"
219924,"NNP"
219925,"$"
219926,"CD"
219927,"CD"
219928,"IN"
219929,"NN"
219930,"NNS"
219931,","
219932,"VBZ"
219933,"PRP"
219934,"VBZ"
219935,"RB"
219936,"``"
219937,"VB"
219938,"EX"
219939,"VBZ"
219940,"DT"
219941,"JJ"
219942,"JJ"
219943,"RB"
219944,"VBN"
219945,"IN"
219946,"DT"
219947,"NN"
219948,"NN"
219949,"NN"
219950,"NNP"
219951,"."
219952,"PRP"
219953,"VBD"
219954,"NNP"
219955,"NNP"
219956,"."
219957,"''"
219958,"PRP"
219959,"VBZ"
219960,":"
219961,"``"
219962,"DT"
219963,"JJ"
219964,"NN"
219965,"VBZ"
219966,"RB"
219967,"DT"
219968,"NN"
219969,"CC"
219970,"RB"
219971,"DT"
219972,"NNS"
219973,"VBP"
219974,"IN"
219975,"IN"
219976,"DT"
219977,"NN"
219978,"NN"
219979,"NN"
219980,"NNS"
219981,"IN"
219982,"NNP"
219983,"DT"
219984,"NN"
219985,"MD"
219986,"VB"
219987,"NN"
219988,"CC"
219989,"DT"
219990,"POS"
219991,"NN"
219992,"IN"
219993,"NN"
219994,"."
219995,"PRP"
219996,"VBP"
219997,"RB"
219998,"VB"
219999,"IN"
220000,"POS"
220001,"DT"
220002,"NN"
220003,","
220004,"CC"
220005,"PRP"
220006,"VBZ"
220007,"DT"
220008,"NNS"
220009,"VBP"
220010,"JJ"
220011,"NN"
220012,"."
220013,"EX"
220014,"VBZ"
220015,"DT"
220016,"VBG"
220017,"TO"
220018,"VB"
220019,","
220020,"CC"
220021,"DT"
220022,"NNP"
220023,"VBZ"
220024,"RB"
220025,"IN"
220026,"NNP"
220027,"CC"
220028,"RB"
220029,"IN"
220030,"NN"
220031,":"
220032,"PRP"
220033,"VBZ"
220034,"IN"
220035,"NNP"
220036,"."
220037,"''"
220038,"NNP"
220039,"IN"
220040,"NN"
220041,"IN"
220042,"JJ"
220043,"NNS"
220044,"NN"
220045,"RP"
220046,"IN"
220047,"DT"
220048,"NN"
220049,"NN"
220050,","
220051,"NNS"
220052,"VBD"
220053,"JJR"
220054,"IN"
220055,"$"
220056,"CD"
220057,"CD"
220058,"IN"
220059,"JJ"
220060,"NN"
220061,"NNS"
220062,"."
220063,"IN"
220064,"NN"
220065,","
220066,"DT"
220067,"JJ"
220068,"$"
220069,"CD"
220070,"CD"
220071,"NN"
220072,"IN"
220073,"JJ"
220074,"NN"
220075,"NNS"
220076,"JJ"
220077,"NNS"
220078,"VBD"
220079,"IN"
220080,"NNP"
220081,"NNP"
220082,"VBD"
220083,"CD"
220084,"NNS"
220085,"NN"
220086,"."
220087,"DT"
220088,"$"
220089,"CD"
220090,"CD"
220091,"NN"
220092,"IN"
220093,"NNP"
220094,"NNP"
220095,"NNP"
220096,"NNP"
220097,"."
220098,"JJ"
220099,"NNS"
220100,"NNS"
220101,"JJ"
220102,"NN"
220103,"IN"
220104,"NNP"
220105,"VBD"
220106,"VBD"
220107,"$"
220108,"CD"
220109,"CD"
220110,"IN"
220111,"IN"
220112,"JJ"
220113,"NN"
220114,"."
220115,"NNP"
220116,"NNP"
220117,"NNP"
220118,"IN"
220119,"IN"
220120,"NNP"
220121,"CC"
220122,"NNP"
220123,"NNP"
220124,","
220125,"JJ"
220126,"NN"
220127,"NNS"
220128,"MD"
220129,"VB"
220130,"$"
220131,"CD"
220132,"CD"
220133,"IN"
220134,"JJ"
220135,"NN"
220136,"NNS"
220137,"."
220138,"``"
220139,"DT"
220140,"VBZ"
220141,"DT"
220142,"JJ"
220143,"NN"
220144,"IN"
220145,"EX"
220146,"VBZ"
220147,"CC"
220148,"MD"
220149,"VB"
220150,"DT"
220151,"NN"
220152,"IN"
220153,"JJ"
220154,"NN"
220155,"NNS"
220156,"IN"
220157,","
220158,"''"
220159,"VBZ"
220160,"NNP"
220161,"NNP"
220162,"IN"
220163,"NNP"
220164,"NNP"
220165,"."
220166,"``"
220167,"PRP"
220168,"VBP"
220169,"RB"
220170,"VB"
220171,"VB"
220172,"NNS"
220173,"MD"
220174,"VB"
220175,"DT"
220176,"JJ"
220177,"NN"
220178,"NN"
220179,"NN"
220180,"WRB"
220181,"PRP"
220182,"VBD"
220183,"$"
220184,"CD"
220185,"CD"
220186,"IN"
220187,"NNS"
220188,"IN"
220189,"$"
220190,"CD"
220191,"CD"
220192,"IN"
220193,"NN"
220194,"NNS"
220195,"VBN"
220196,"JJ"
220197,"NN"
220198,"IN"
220199,"NNP"
220200,","
220201,"''"
220202,"VBZ"
220203,"NNP"
220204,"NNS"
220205,","
220206,"NNS"
220207,"IN"
220208,"NN"
220209,"NN"
220210,"IN"
220211,"NNP"
220212,"NNP"
220213,"CC"
220214,"NNP"
220215,"."
220216,"``"
220217,"VBP"
220218,"DT"
220219,"NN"
220220,"NNP"
220221,","
220222,"NN"
220223,"NNS"
220224,"MD"
220225,"VB"
220226,"VB"
220227,"PRP"
220228,"IN"
220229,"PRP"
220230,"VBP"
220231,"VBN"
220232,"TO"
220233,"VB"
220234,"CC"
220235,"DT"
220236,"PRP"
220237,"MD"
220238,"."
220239,"EX"
220240,"VBZ"
220241,"NNS"
220242,"IN"
220243,"NN"
220244,"NN"
220245,"IN"
220246,"NNS"
220247,"WP"
220248,"NNS"
220249,"TO"
220250,"VB"
220251,"NNS"
220252,"NNS"
220253,":"
220254,"PRP"
220255,"VBZ"
220256,"DT"
220257,"NN"
220258,"IN"
220259,"POS"
220260,"NN"
220261,"IN"
220262,"DT"
220263,"NN"
220264,"IN"
220265,"NNS"
220266,"VBP"
220267,"NNS"
220268,"IN"
220269,"."
220270,"''"
220271,"CC"
220272,"JJ"
220273,"IN"
220274,"CD"
220275,"NNS"
220276,"VBD"
220277,"TO"
220278,"VB"
220279,"VB"
220280,"DT"
220281,"NN"
220282,","
220283,"VBD"
220284,"DT"
220285,"NN"
220286,"IN"
220287,"NN"
220288,"IN"
220289,"DT"
220290,"JJ"
220291,"NN"
220292,"."
220293,"NNP"
220294,"NNP"
220295,","
220296,"NN"
220297,"IN"
220298,"JJ"
220299,"NN"
220300,"IN"
220301,"NNP"
220302,"NNS"
220303,"VBP"
220304,","
220305,"VBZ"
220306,"DT"
220307,"NN"
220308,"IN"
220309,"NN"
